label,city,state,lon,lat,m4m,m4w,w4m,w4w,k1,c1,k2,c2,k3,c3,k4,c4,k5,c5
city,new haven,CT,-72.918846,41.299647,583,287,39,0,to suck,36,guy looking,18,a nice,14,for fun,14,want to,14
city,delaware,DE,-75.693903,39.594736,945,352,69,36,to suck,35,want to,32,top looking,20,for fun,19,guy looking,18
city,west palm beach,FL,-80.430269,26.645895,988,143,0,0,30 55,31,cut white,30,to suck,26,bi married,24,men 30,23
city,fort wayne,IN,-85.070713,41.093763,75,196,59,69,a friend,10,for fun,7,for something,6,want to,6,a good,5
city,moses lake,WA,-119.298979,47.180684,0,0,0,39,i want,3,a fun,2,for friends,2,for fwb,2,gay or,2
city,columbus,OH,-83.011389,39.969036,1746,889,195,70,to suck,68,want to,36,i m,33,guy looking,30,i want,28
city,fort collins / north CO,CO,-105.569245,40.628112,101,277,60,30,want to,12,a relationship,7,i m,7,girl to,6,guy looking,6
city,western KY,KY,-85.66304,38.22977,21,46,27,62,for fun,5,a good,4,lookin for,4,new to,4,for female,3
city,st augustine,FL,-82.122553,29.968926,20,42,10,42,seeking a,5,long term,4,a girlfriend,3,for friends,3,52 old,2
city,binghamton,NY,-75.922159,42.173709,29,89,20,55,a woman,7,for ltr,6,seeking a,6,go to,4,maybe more,4
city,decatur,IL,-88.981511,39.853981,8,19,14,48,i want,3,for someone,2,long term,2,maybe more,2,poly amorous,2
city,gadsden-anniston,AL,-85.973173,33.959647,33,51,15,11,for someone,3,i m,3,man seeking,3,a good,2,cock m4m,2
city,topeka,KS,-95.769657,39.042939,14,74,20,66,a friend,4,a woman,4,for sexy,4,with benefits,4,asian for,3
city,joplin,MO,-94.374452,37.099335,29,107,45,49,i want,6,a woman,4,do good,4,for ltr,4,get lucky,4
city,quad cities,IA,-94.813882,41.390677,0,110,0,37,male looking,4,to meet,4,a friend,3,looking 4,3,nice guy,3
city,greensboro,NC,-80.0244,36.080707,625,356,113,66,w w,28,dick m4m,14,want to,14,guy looking,13,top for,12
city,eastern NC,NC,-80.823878,36.490434,193,271,130,39,seeking a,23,a good,17,want a,14,black woman,11,educated intelligent,10
city,mohave county,AZ,no_lon_found,no_lat_found,38,38,0,0,a nice,3,for mature,2,girls but,2,like girls,2,man looking,2
city,fredericksburg,VA,-77.662559,38.184716,103,184,54,16,i m,6,long term,6,seeking a,6,a good,5,country boy,5
city,waterloo / cedar falls,IA,-92.309475,42.469768,22,38,15,45,out there,5,a nice,3,for ltr,3,long term,3,a black,2
city,bloomington-normal,IL,-88.939637,40.488468,48,66,13,45,for fun,5,to suck,5,maybe more,4,to meet,4,want to,4
city,southeast alaska,AK,no_lon_found,no_lat_found,2,18,9,,and loyal,2,caring honest,2,honest and,2,loving caring,2,30 years,1
city,del rio / eagle pass,TX,-101.230032,29.763171,7,12,2,56,a gf,4,a girl,3,gf or,2,girl to,2,good looking,2
city,waco,TX,-97.16148,31.541116,81,78,40,11,jock seeking,6,lookin for,6,muscle cock,6,seeking muscle,6,i want,5
city,philadelphia,PA,-75.11787,40.001811,6040,1704,297,222,to suck,184,want to,123,for fun,96,guy looking,91,for now,81
city,salt lake city,UT,-111.939420,40.725946,1888,624,76,38,want to,55,to suck,42,i want,37,let s,32,for fun,27
city,sioux city,IA,-96.378007,42.423688,0,37,0,74,for something,3,friend maybe,3,i m,3,out there,3,something real,3
city,bloomington,IN,-86.501543,39.173234,33,102,29,50,for someone,4,long term,4,a good,3,for dinner,3,for hot,3
city,minneapolis / st paul,MN,-93.47188,45.015914,3998,1743,262,74,to suck,124,want to,104,guy looking,78,for fun,74,my ass,59
city,laredo,TX,-99.505138,27.732094,28,32,19,32,i m,4,a girl,2,a luxurious,2,a mature,2,a parking,2
city,palm springs,CA,-116.055617,33.752886,988,143,0,0,30 55,31,cut white,30,to suck,26,bi married,24,men 30,23
city,spokane / coeur d'alene,WA,-117.431742,47.653568,220,437,126,57,for someone,11,want to,11,i want,10,glory hole,9,guy looking,9
city,la crosse,WI,-91.246238,43.853763,22,86,45,49,for love,4,for friends,3,for fun,3,friends with,3,good man,3
city,memphis,TN,-89.971538,35.201738,818,404,77,117,i want,24,want to,22,guy looking,19,to suck,16,for older,15
city,st cloud,MN,-92.816193,44.90717,22,111,37,43,for someone,4,hang out,4,for love,3,guy for,3,professional cuddler,3
city,tucson,AZ,-110.859106,32.071764,372,480,77,49,want to,18,for ltr,12,guy looking,12,want a,12,for older,10
city,san marcos,TX,-98.003574,30.054378,38,37,0,0,for younger,4,420older for,3,younger m4m,3,a relationship,2,attractive married,2
city,wenatchee,WA,-120.520211,47.905787,18,54,23,19,a good,4,for love,3,for someone,3,hola busco,3,maybe more,3
city,wichita,KS,-97.480419,37.693588,117,314,67,59,a nice,7,for ltr,7,for someone,7,long term,7,out there,7
city,janesville,WI,-89.030111,42.729359,30,67,14,7,long term,4,a ltr,3,let s,3,the one,3,19 32,2
city,little rock,AR,-92.392487,34.751918,253,333,75,39,to suck,12,a good,9,a friend,8,for someone,8,little rock,8
city,salem,OR,-123.006606,44.965541,38,153,0,0,a friend,4,long term,4,want to,4,country girl,3,dinner date,3
city,seattle-tacoma,WA,-122.264256,47.776875,400,258,77,38,want to,15,let s,10,to meet,10,for ltr,9,guy looking,9
city,west virginia (old),WV,-81.53998,37.603344,48,15,13,27,first time,4,a good,3,for friends,3,for fun,3,seeking a,3
city,panama city,FL,-85.916988,30.243832,35,105,0,36,i want,5,want to,5,for fun,4,a big,3,country girl,3
city,erie,PA,-80.064915,42.182748,44,80,57,23,fun and,4,i m,4,a nice,3,for friends,3,for love,3
city,gainesville,FL,-82.378158,29.772819,184,147,30,19,lookin for,6,want to,6,bottom m4m,5,for older,5,for younger,5
city,northern michigan,MI,-82.695467,43.075152,36,147,39,74,man looking,6,for ltr,5,the one,5,a good,4,guy looking,4
city,san antonio,TX,-98.461582,29.437532,3556,1259,338,148,to suck,129,want to,85,guy looking,78,fuck me,53,i want,52
city,phoenix,AZ,-112.187170,33.276539,6392,2611,461,230,to suck,239,want to,218,i want,143,guy looking,127,for fun,94
city,st george,UT,-111.773164,40.459133,100,58,14,4,to suck,6,for fun,5,guy looking,5,fun times,4,a friend,3
city,dubuque,IA,-90.804116,42.484861,10,38,14,64,a tall,3,guy m4m,3,tall guy,3,again on,2,for love,2
city,florida keys,FL,no_lon_found,no_lat_found,34,48,16,4,a new,5,key west,4,for someone,3,life with,3,new life,3
city,savannah / hinesville,GA,-81.07156,31.971394,152,220,38,39,guy looking,7,i m,7,want to,7,for ltr,5,a real,4
city,southwest michigan,MI,-82.929772,43.026326,13,23,9,77,a friend,4,family mw4w,3,friend or,3,maybe more,3,or fwbs,3
city,roswell / carlsbad,NM,,,0,0,0,39,a woman,3,couple looking,3,for friends,3,a friend,2,maybe more,2
city,lakeland,FL,-82.006855,28.049648,71,139,45,17,tired of,6,under 25,6,woman under,6,a bf,5,a friend,5
city,watertown,NY,-75.896719,43.908739,15,98,55,41,a nice,5,out there,4,a friend,3,country boy,3,country girl,3
city,lafayette,LA,-92.095109,30.20812,87,107,45,48,something real,6,for something,5,for fun,4,guy looking,4,man looking,4
city,boone,NC,-81.713416,36.221334,25,22,15,26,go get,3,a drink,2,drink tonight,2,for someone,2,guy with,2
city,fayetteville,NC,-79.011328,35.05425,111,198,67,26,a good,8,for something,7,for someone,6,country boy,5,lookin for,5
city,buffalo,NY,-78.887094,42.768413,672,464,94,50,to suck,23,oral slut,18,slut m4m,18,a bj,11,a good,10
city,santa barbara,CA,-119.848555,34.262834,501,138,35,0,to suck,16,for older,12,i m,11,i want,11,want to,11
